"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party304",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Petri","R","WI","legislator","Yea","R","Passed"
"party305",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Pingree (ME)","D","ME","legislator","Yea","R","Passed"
"party306",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Pitts","R","PA","legislator","Yea","R","Passed"
"party307",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Platts","R","PA","legislator","Not Voting","R","Passed"
"party308",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Poe (TX)","R","TX","legislator","Yea","R","Passed"
"party309",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Polis","D","CO","legislator","Yea","R","Passed"
"party310",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Pompeo","R","KS","legislator","Yea","R","Passed"
"party311",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Posey","R","FL","legislator","Yea","R","Passed"
"party312",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Price (GA)","R","GA","legislator","Yea","R","Passed"
"party313",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Price (NC)","D","NC","legislator","Yea","R","Passed"
"party314",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Quayle","R","AZ","legislator","Yea","R","Passed"
"party315",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Quigley","D","IL","legislator","Yea","R","Passed"
"party316",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Rahall","D","WV","legislator","Yea","R","Passed"
"party317",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Rangel","D","NY","legislator","Yea","R","Passed"
"party318",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Reed","R","NY","legislator","Not Voting","R","Passed"
"party319",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Rehberg","R","MT","legislator","Yea","R","Passed"
"party320",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Reichert","R","WA","legislator","Yea","R","Passed"
"party321",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Renacci","R","OH","legislator","Yea","R","Passed"
"party322",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Reyes","D","TX","legislator","Yea","R","Passed"
"party323",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Ribble","R","WI","legislator","Yea","R","Passed"
"party324",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Richardson","D","CA","legislator","Yea","R","Passed"
"party325",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Richmond","D","LA","legislator","Yea","R","Passed"
"party326",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Rigell","R","VA","legislator","Yea","R","Passed"
"party327",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Rivera","R","FL","legislator","Yea","R","Passed"
"party328",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Roby","R","AL","legislator","Yea","R","Passed"
"party329",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Roe (TN)","R","TN","legislator","Yea","R","Passed"
"party330",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Rogers (AL)","R","AL","legislator","Not Voting","R","Passed"
"party331",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Rogers (KY)","R","KY","legislator","Yea","R","Passed"
"party332",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Rogers (MI)","R","MI","legislator","Not Voting","R","Passed"
"party333",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Rohrabacher","R","CA","legislator","Yea","R","Passed"
"party334",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Rokita","R","IN","legislator","Yea","R","Passed"
"party335",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Rooney","R","FL","legislator","Yea","R","Passed"
"party336",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Ros-Lehtinen","R","FL","legislator","Yea","R","Passed"
"party337",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Roskam","R","IL","legislator","Yea","R","Passed"
"party338",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Ross (AR)","D","AR","legislator","Yea","R","Passed"
"party339",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Ross (FL)","R","FL","legislator","Yea","R","Passed"
"party340",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Rothman (NJ)","D","NJ","legislator","Not Voting","R","Passed"
"party341",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Roybal-Allard","D","CA","legislator","Yea","R","Passed"
"party342",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Royce","R","CA","legislator","Yea","R","Passed"
"party343",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Runyan","R","NJ","legislator","Yea","R","Passed"
"party344",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Ruppersberger","D","MD","legislator","Not Voting","R","Passed"
"party345",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Rush","D","IL","legislator","Not Voting","R","Passed"
"party346",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Ryan (OH)","D","OH","legislator","Yea","R","Passed"
"party347",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Ryan (WI)","R","WI","legislator","Yea","R","Passed"
"party348",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Sánchez, Linda T.","D","CA","legislator","Yea","R","Passed"
"party349",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Sanchez, Loretta","D","CA","legislator","Yea","R","Passed"
"party350",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Sarbanes","D","MD","legislator","Yea","R","Passed"
"party351",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Scalise","R","LA","legislator","Yea","R","Passed"
"party352",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Schakowsky","D","IL","legislator","Yea","R","Passed"
"party353",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Schiff","D","CA","legislator","Yea","R","Passed"
"party354",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Schilling","R","IL","legislator","Yea","R","Passed"
"party355",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Schmidt","R","OH","legislator","Yea","R","Passed"
"party356",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Schock","R","IL","legislator","Yea","R","Passed"
"party357",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Schrader","D","OR","legislator","Yea","R","Passed"
"party358",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Schwartz","D","PA","legislator","Yea","R","Passed"
"party359",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Schweikert","R","AZ","legislator","Yea","R","Passed"
"party360",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Scott (SC)","R","SC","legislator","Yea","R","Passed"
"party361",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Scott (VA)","D","VA","legislator","Yea","R","Passed"
"party362",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Scott, Austin","R","GA","legislator","Yea","R","Passed"
"party363",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Scott, David","D","GA","legislator","Yea","R","Passed"
"party364",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Sensenbrenner","R","WI","legislator","Yea","R","Passed"
"party365",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Serrano","D","NY","legislator","Yea","R","Passed"
"party366",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Sessions","R","TX","legislator","Yea","R","Passed"
"party367",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Sewell","D","AL","legislator","Yea","R","Passed"
"party368",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Sherman","D","CA","legislator","Yea","R","Passed"
"party369",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Shimkus","R","IL","legislator","Yea","R","Passed"
"party370",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Shuler","D","NC","legislator","Not Voting","R","Passed"
"party371",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Shuster","R","PA","legislator","Yea","R","Passed"
"party372",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Simpson","R","ID","legislator","Yea","R","Passed"
"party373",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Sires","D","NJ","legislator","Not Voting","R","Passed"
"party374",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Slaughter","D","NY","legislator","Not Voting","R","Passed"
"party375",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Smith (NE)","R","NE","legislator","Yea","R","Passed"
"party376",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Smith (NJ)","R","NJ","legislator","Yea","R","Passed"
"party377",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Smith (TX)","R","TX","legislator","Yea","R","Passed"
"party378",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Smith (WA)","D","WA","legislator","Yea","R","Passed"
"party379",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Southerland","R","FL","legislator","Yea","R","Passed"
"party380",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Speier","D","CA","legislator","Yea","R","Passed"
"party381",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Stark","D","CA","legislator","Yea","R","Passed"
"party382",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Stearns","R","FL","legislator","Yea","R","Passed"
"party383",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Stivers","R","OH","legislator","Yea","R","Passed"
"party384",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Stutzman","R","IN","legislator","Yea","R","Passed"
"party385",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Sullivan","R","OK","legislator","Yea","R","Passed"
"party386",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Sutton","D","OH","legislator","Yea","R","Passed"
"party387",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Terry","R","NE","legislator","Yea","R","Passed"
"party388",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Thompson (CA)","D","CA","legislator","Yea","R","Passed"
"party389",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Thompson (MS)","D","MS","legislator","Yea","R","Passed"
"party390",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Thompson (PA)","R","PA","legislator","Yea","R","Passed"
"party391",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Thornberry","R","TX","legislator","Yea","R","Passed"
"party392",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Tiberi","R","OH","legislator","Not Voting","R","Passed"
"party393",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Tierney","D","MA","legislator","Yea","R","Passed"
"party394",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Tipton","R","CO","legislator","Yea","R","Passed"
"party395",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Tonko","D","NY","legislator","Yea","R","Passed"
"party396",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Towns","D","NY","legislator","Not Voting","R","Passed"
"party397",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Tsongas","D","MA","legislator","Yea","R","Passed"
"party398",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Turner (NY)","R","NY","legislator","Yea","R","Passed"
"party399",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Turner (OH)","R","OH","legislator","Yea","R","Passed"
"party400",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Upton","R","MI","legislator","Yea","R","Passed"
"party401",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Van Hollen","D","MD","legislator","Not Voting","R","Passed"
"party402",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Velázquez","D","NY","legislator","Yea","R","Passed"
"party403",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Visclosky","D","IN","legislator","Yea","R","Passed"
"party404",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Walberg","R","MI","legislator","Yea","R","Passed"
"party405",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Walden","R","OR","legislator","Yea","R","Passed"
"party406",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Walsh (IL)","R","IL","legislator","Not Voting","R","Passed"
"party407",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Walz (MN)","D","MN","legislator","Not Voting","R","Passed"
"party408",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Wasserman Schultz","D","FL","legislator","Yea","R","Passed"
"party409",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Waters","D","CA","legislator","Not Voting","R","Passed"
"party410",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Watt","D","NC","legislator","Yea","R","Passed"
"party411",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Waxman","D","CA","legislator","Yea","R","Passed"
"party412",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Webster","R","FL","legislator","Yea","R","Passed"
"party413",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Welch","D","VT","legislator","Yea","R","Passed"
"party414",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"West","R","FL","legislator","Yea","R","Passed"
"party415",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Westmoreland","R","GA","legislator","Yea","R","Passed"
"party416",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Whitfield","R","KY","legislator","Yea","R","Passed"
"party417",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Wilson (FL)","D","FL","legislator","Yea","R","Passed"
"party418",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Wilson (SC)","R","SC","legislator","Yea","R","Passed"
"party419",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Wittman","R","VA","legislator","Yea","R","Passed"
"party420",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Wolf","R","VA","legislator","Yea","R","Passed"
"party421",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Womack","R","AR","legislator","Yea","R","Passed"
"party422",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Woodall","R","GA","legislator","Yea","R","Passed"
"party423",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Woolsey","D","CA","legislator","Yea","R","Passed"
"party424",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Yarmuth","D","KY","legislator","Yea","R","Passed"
"party425",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Yoder","R","KS","legislator","Yea","R","Passed"
"party426",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Young (AK)","R","AK","legislator","Yea","R","Passed"
"party427",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Young (FL)","R","FL","legislator","Yea","R","Passed"
"party428",2012,604,"112","2nd",1,"H R 6371","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2012-11-13,"Young (IN)","R","IN","legislator","Yea","R","Passed"
"party434",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Ackerman","D","NY","legislator","No","R","Failed"
"party1100",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Adams","R","FL","legislator","No","R","Failed"
"party2100",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Aderholt","R","AL","legislator","No","R","Failed"
"party3100",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Akin","R","MO","legislator","Not Voting","R","Failed"
"party435",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Alexander","R","LA","legislator","Aye","R","Failed"
"party510",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Altmire","D","PA","legislator","No","R","Failed"
"party610",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Amash","R","MI","legislator","No","R","Failed"
"party710",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Amodei","R","NV","legislator","No","R","Failed"
"party810",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Andrews","D","NJ","legislator","No","R","Failed"
"party910",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Austria","R","OH","legislator","Aye","R","Failed"
"party1010",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Baca","D","CA","legislator","No","R","Failed"
"party1110",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Bachmann","R","MN","legislator","No","R","Failed"
"party1210",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Bachus","R","AL","legislator","Aye","R","Failed"
"party1310",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Baldwin","D","WI","legislator","No","R","Failed"
"party1410",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Barber","D","AZ","legislator","No","R","Failed"
"party1510",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Barletta","R","PA","legislator","Aye","R","Failed"
"party1610",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Barrow","D","GA","legislator","No","R","Failed"
"party1710",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Bartlett","R","MD","legislator","Aye","R","Failed"
"party1810",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Barton (TX)","R","TX","legislator","Not Voting","R","Failed"
"party1910",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Bass (CA)","D","CA","legislator","No","R","Failed"
"party2010",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Bass (NH)","R","NH","legislator","Aye","R","Failed"
"party2110",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Becerra","D","CA","legislator","No","R","Failed"
"party2210",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Benishek","R","MI","legislator","Aye","R","Failed"
"party2310",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Berg","R","ND","legislator","No","R","Failed"
"party2410",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Berkley","D","NV","legislator","No","R","Failed"
"party2510",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Berman","D","CA","legislator","No","R","Failed"
"party2610",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Biggert","R","IL","legislator","Aye","R","Failed"
"party2710",2012,556,"112","2nd",1,"S CON RES 56","On Agreeing to the Resolution","RECORDED VOTE",2012-08-02,"Bilbray","R","CA","legislator","No","R","Failed"
